subject,region,session,unit,kernel_peak_t,c1_r,n_spikes,base_hz,change_on,hit_ramp,fa_ramp,n_hit,n_fa
BG_031,VMS,BG_031_260325,170,0.4,0.1587380451134127,73796.0,6.670602125147579,-1.0838252656434468,0.3168044077134988,1.1649122807017553,242,368
BG_031,VMS,BG_031_260325,172,0.5,-0.1082066115881107,20147.0,2.113341204250295,-0.24557260920897273,-0.18457300275482091,-0.47017543859649136,242,368
BG_031,VMS,BG_031_260325,173,1.05,0.0709744343640756,145694.0,10.318772136953955,1.4167650531286906,5.027548209366394,2.095906432748537,242,368
BG_031,VMS,BG_031_260325,185,1.0,-0.049848455556473,179241.0,14.887839433293978,1.1452184179456903,3.9807162534435285,1.316959064327488,242,368
BG_031,VMS,BG_031_260325,187,0.25,0.0773108855867699,30539.0,2.868949232585596,0.32113341204250334,0.34435261707989007,1.3356725146198833,242,368
BG_031,VMS,BG_031_260325,188,0.15,0.0273221579224022,162213.0,12.018890200708382,1.3860684769775684,3.2176308539944927,-0.402339181286548,242,368
BG_031,VMS,BG_031_260325,200,0.45,0.2290512833546308,69372.0,6.127508854781581,0.4510035419126339,2.110192837465566,2.8678362573099436,242,368
BG_031,VMS,BG_031_260325,204,0.3,0.1599337582867217,132284.0,11.00354191263282,1.2609208972845352,0.7548209366391205,0.17076023391813067,242,368
BG_031,VMS,BG_031_260325,205,0.7000000000000001,-0.0241152232404399,5803.0,0.5785123966942148,-0.18181818181818177,-0.21763085399449034,-0.018713450292397682,242,368
BG_031,VMS,BG_031_260325,207,1.0,-0.190124848437697,102832.0,9.574970484061392,0.16056670602125322,1.9614325068870535,0.5824561403508781,242,368
BG_031,VMS,BG_031_260325,208,0.9,-0.0158208043993404,243547.0,20.649350649350648,1.1688311688311686,0.7630853994490359,2.935672514619881,242,368
BG_031,VMS,BG_031_260325,217,0.3,0.0894401625408127,143770.0,12.798110979929161,0.4415584415584419,2.6060606060606073,3.8385964912280706,242,368
BG_031,VMS,BG_031_260325,228,0.8,-0.1038705870570408,7949.0,0.4250295159386068,0.1369539551357734,-0.16804407713498615,0.030409356725146275,242,368
BG_031,VMS,BG_031_260325,229,0.15,0.0398512608820716,8514.0,0.4250295159386068,-0.028335301062573703,0.22314049586776857,0.16842105263157892,242,368
BG_031,VMS,BG_031_260325,238,0.9,0.1789608961177046,12546.0,0.9445100354191263,-0.0023612750885477762,0.35812672176308546,-0.11461988304093551,242,368
BG_031,VMS,BG_031_260325,258,0.55,-0.024612175852549,116796.0,10.649350649350648,-0.21959858323494608,1.352617079889809,0.28538011695906285,242,368
BG_031,VMS,BG_031_260325,263,0.3,0.0623774842864976,35494.0,2.904368358913813,-0.1275088547815817,0.5619834710743805,0.16842105263157903,242,368
BG_031,VMS,BG_031_260325,285,0.35,0.1629950903835901,56365.0,5.24203069657615,-0.3329397874852411,1.1267217630853992,1.3286549707602342,242,368
BG_031,VMS,BG_031_260325,290,0.4,0.12552336172139,168116.0,15.053128689492324,-0.2432113341204225,0.6336088154269959,0.9614035087719301,242,368
BG_031,VMS,BG_031_260325,292,1.1,-0.1285895641730442,46856.0,3.0578512396694215,-0.2148760330578514,-0.9118457300275482,-0.47485380116959064,242,368
BG_031,VMS,BG_031_260325,293,1.0,0.1740920484120111,224091.0,20.531286894923255,-1.1759149940968072,3.782369146005511,-0.14269005847953053,242,368
BG_031,VMS,BG_031_260325,294,0.35,0.1635094810459016,338474.0,29.917355371900825,0.9917355371900847,8.225895316804415,9.125146198830414,242,368
BG_031,VMS,BG_031_260325,295,0.05,0.0381652105935775,11027.0,0.5076741440377803,0.15348288075560812,-0.07988980716253435,-0.30175438596491233,242,368
BG_031,VMS,BG_031_260325,302,0.0,0.1358620294866215,47956.0,2.089728453364817,0.10861865407319948,-0.7685950413223139,0.24327485380116975,242,368
BG_031,VMS,BG_031_260325,303,1.05,-0.0385201948817748,70543.0,6.068476977567886,0.0306965761511222,0.4049586776859506,0.4046783625730992,242,368
BG_031,VMS,BG_031_260325,307,0.4,0.193506227950286,282372.0,21.936245572609206,2.162927981109803,5.330578512396691,5.230409356725147,242,368
BG_031,VMS,BG_031_260325,315,0.25,0.0656668123743929,208714.0,17.308146399055488,-0.05194805194804886,0.6143250688705244,1.4549707602339232,242,368
BG_031,VMS,BG_031_260325,316,0.45,0.1261056953226111,66484.0,5.690672963400235,0.9704840613931527,3.6170798898071634,3.6093567251462,242,368
BG_031,VMS,BG_031_260325,318,1.2000000000000002,0.0536265852251724,16973.0,2.113341204250295,0.23376623376623407,1.044077134986226,0.9286549707602343,242,368
BG_031,VMS,BG_031_260325,322,1.1,0.0996612385336188,7118.0,0.7438016528925618,-0.06611570247933873,-0.13498622589531678,0.04444444444444445,242,368
BG_031,VMS,BG_031_260325,323,1.3,-0.1288805700108286,28290.0,1.499409681227863,0.0047225501770957745,0.7162534435261709,0.7134502923976604,242,368
BG_031,VMS,BG_031_260325,325,0.4,0.0234542916035786,77175.0,6.26918536009445,-0.07083825265643284,-0.3719008264462804,-0.5988304093567249,242,368
BG_031,VMS,BG_031_260325,342,0.3,0.0034068956022072,123497.0,9.822904368358913,0.22668240850059185,0.37465564738292123,-0.250292397660818,242,368
BG_031,VMS,BG_031_260325,355,0.2,-0.0019886229585417,50258.0,4.22668240850059,0.20306965761511275,1.1404958677685952,0.8491228070175438,242,368
BG_031,VMS,BG_031_260325,359,0.65,0.1487640068587694,239658.0,21.416765053128685,-1.8299881936245548,-5.3415977961432475,-3.0502923976608187,242,368
BG_031,VMS,BG_031_260325,362,0.45,0.0602497817149854,18053.0,1.3459268004722549,0.17473435655253855,-0.33884297520661155,-0.2713450292397659,242,368
BG_031,VMS,BG_031_260325,363,0.8500000000000001,0.1073243775623578,41746.0,2.9515938606847696,0.2880755608028336,3.6225895316804415,1.3988304093567256,242,368
BG_031,VMS,BG_031_260325,370,0.6000000000000001,0.1027184149639057,22354.0,1.948051948051948,-0.09681227863046038,0.6005509641873277,0.32748538011695905,242,368
BG_031,VMS,BG_031_260325,374,0.0,-0.0121363600360402,98383.0,6.033057851239669,0.46280991735537214,1.559228650137741,2.802339181286551,242,368
BG_031,VMS,BG_031_260325,375,0.5,0.1625292518479779,31332.0,2.6092089728453365,0.3659976387249113,0.779614325068871,1.1649122807017545,242,368
BG_031,VMS,BG_031_260325,382,0.9,0.2067444266275409,277668.0,22.927981109799287,1.2703659976387307,4.2203856749311335,3.5274853801169606,242,368
BG_031,VMS,BG_031_260325,385,0.4,0.113207867714757,187407.0,16.13931523022432,1.2821723730814654,7.4517906336088195,5.721637426900584,242,368
BG_031,VMS,BG_031_260325,387,0.4,0.1521287227460938,47673.0,4.85242030696576,-0.6210153482880738,-2.2038567493112953,-1.5157894736842104,242,368
