session_date,cluster_id,celltype
9092025,341,FSI
9092025,342,FSI
9092025,343,FSI
9092025,344,SPN
9092025,345,FSI
9092025,347,FSI
9092025,348,SPN
9092025,350,FSI
9092025,351,SPN
9092025,352,FSI
9092025,354,FSI
9092025,356,FSI
9092025,358,FSI
9092025,365,FSI
9092025,366,FSI
9092025,367,FSI
9092025,369,FSI
9092025,372,FSI
9092025,373,FSI
9092025,375,FSI
9092025,376,FSI
9092025,377,FSI
9092025,378,FSI
9092025,379,FSI
9092025,381,FSI
9092025,382,FSI
9092025,383,FSI
9092025,385,FSI
9092025,391,SPN
9092025,393,FSI
9092025,394,FSI
9092025,395,FSI
9092025,396,FSI
9092025,397,SPN
9092025,399,FSI
9092025,403,FSI
9092025,405,FSI
9092025,407,FSI
9092025,408,FSI
9092025,412,SPN
9092025,416,FSI
9092025,417,FSI
9092025,421,FSI
9092025,428,FSI
9092025,430,FSI
9092025,432,FSI
9092025,434,FSI
9092025,435,FSI
9092025,437,FSI
9092025,440,FSI
9092025,441,FSI
9092025,442,FSI
9092025,443,SPN
9092025,445,FSI
9092025,446,FSI
9092025,449,FSI
9092025,451,FSI
9092025,453,FSI
9092025,454,FSI
9092025,456,FSI
9092025,458,FSI
9092025,459,FSI
9092025,460,FSI
9092025,465,FSI
9092025,466,FSI
9092025,470,FSI
9092025,471,FSI
9092025,473,FSI
9092025,474,FSI
9092025,475,FSI
9092025,477,FSI
9092025,482,FSI
9092025,483,FSI
9092025,484,FSI
9092025,485,FSI
9092025,486,FSI
9092025,487,FSI
9092025,488,FSI
9092025,492,FSI
9092025,493,FSI
9092025,494,FSI
9092025,495,FSI
9092025,496,FSI
9092025,497,FSI
9092025,503,FSI
9092025,504,FSI
9092025,505,FSI
9092025,506,FSI
9092025,507,FSI
9092025,511,FSI
9092025,512,FSI
9092025,513,FSI
9092025,514,FSI
9092025,518,FSI
9092025,522,FSI
9092025,524,FSI
9092025,525,FSI
9092025,526,FSI
9092025,527,FSI
9092025,530,FSI
9092025,531,FSI
9092025,532,FSI
9092025,533,FSI
9092025,534,FSI
9092025,535,FSI
9092025,540,FSI
9092025,542,FSI
9092025,543,SPN
9092025,546,FSI
9092025,547,FSI
9092025,548,FSI
9092025,549,FSI
9092025,550,SPN
9092025,554,SPN
9092025,557,SPN
9092025,558,FSI
9092025,561,FSI
9092025,562,FSI
9092025,563,FSI
9092025,564,FSI
9092025,568,FSI
9092025,569,FSI
9092025,571,FSI
9092025,572,SPN
9092025,573,SPN
9092025,575,SPN
9092025,581,FSI
9092025,585,FSI
12082025,15,FSI
12082025,19,FSI
12082025,36,FSI
12082025,39,SPN
12082025,40,FSI
12082025,44,FSI
12082025,48,FSI
12082025,56,FSI
12082025,58,FSI
12082025,59,FSI
12082025,62,FSI
12082025,68,FSI
12082025,73,FSI
12082025,74,SPN
12082025,76,FSI
12082025,79,FSI
12082025,81,FSI
12082025,84,SPN
12082025,85,FSI
12082025,95,FSI
12082025,99,FSI
12082025,115,FSI
12082025,117,SPN
12082025,120,FSI
12082025,123,FSI
12082025,130,FSI
12082025,133,SPN
12082025,134,FSI
12082025,145,FSI
12082025,146,FSI
12082025,148,FSI
12082025,150,FSI
12082025,156,FSI
12082025,159,FSI
12082025,161,FSI
12082025,164,FSI
12082025,167,FSI
12082025,168,FSI
12082025,172,FSI
12082025,173,FSI
12082025,174,FSI
12082025,175,FSI
12082025,176,FSI
12082025,177,FSI
12082025,178,FSI
12082025,184,FSI
12082025,186,FSI
12082025,188,SPN
12082025,199,FSI
12082025,201,FSI
12082025,209,FSI
12082025,216,FSI
12082025,218,FSI
12082025,224,FSI
12082025,227,SPN
12082025,235,FSI
12082025,244,FSI
12082025,245,FSI
12082025,252,FSI
12082025,257,FSI
12082025,258,SPN
12082025,264,FSI
12082025,268,FSI
12082025,270,FSI
12082025,278,FSI
12082025,279,SPN
12082025,289,FSI
12082025,291,FSI
12082025,292,FSI
12082025,293,FSI
12082025,294,FSI
12082025,296,FSI
12082025,302,FSI
12082025,303,FSI
12082025,306,FSI
12082025,308,FSI
12082025,312,FSI
12082025,313,FSI
12082025,316,FSI
12082025,317,FSI
12082025,319,FSI
12082025,322,FSI
12082025,326,FSI
12082025,328,FSI
12082025,329,FSI
12082025,333,FSI
12082025,340,FSI
12082025,341,FSI
12082025,342,FSI
12082025,343,FSI
12082025,344,FSI
12082025,345,FSI
12082025,349,FSI
12082025,351,FSI
12082025,354,FSI
12082025,356,FSI
12082025,357,FSI
12082025,359,SPN
12082025,363,FSI
12082025,364,FSI
12082025,365,FSI
12082025,367,FSI
12082025,369,FSI
12082025,371,FSI
12082025,373,FSI
12082025,381,FSI
12082025,383,FSI
12082025,387,FSI
12082025,394,FSI
12082025,399,FSI
12082025,400,FSI
12082025,402,FSI
12082025,403,FSI
12082025,404,FSI
12082025,406,FSI
12082025,407,FSI
12082025,408,FSI
12082025,409,FSI
12082025,410,FSI
12082025,411,FSI
12082025,415,FSI
12082025,416,FSI
12082025,417,FSI
12082025,420,FSI
12082025,421,FSI
12082025,422,FSI
12082025,427,FSI
12082025,431,FSI
12082025,432,FSI
12082025,433,FSI
12082025,434,FSI
12082025,435,FSI
12082025,436,FSI
12082025,437,FSI
12082025,438,FSI
12082025,439,FSI
12082025,440,FSI
12082025,441,FSI
12082025,442,FSI
12082025,443,FSI
12082025,444,FSI
12082025,445,FSI
12082025,446,FSI
12082025,448,FSI
12082025,449,FSI
12082025,450,FSI
12082025,451,FSI
12082025,452,FSI
12082025,453,FSI
12082025,455,FSI
12082025,456,FSI
12082025,457,FSI
12082025,459,FSI
12082025,461,FSI
12082025,462,FSI
12082025,463,FSI
12082025,466,FSI
12082025,469,FSI
12082025,470,FSI
12082025,471,FSI
12082025,473,FSI
12082025,474,FSI
12082025,476,FSI
12082025,477,FSI
12082025,478,FSI
12082025,482,FSI
12082025,484,FSI
12082025,486,FSI
12082025,488,FSI
12082025,491,FSI
12082025,493,FSI
12082025,494,FSI
12082025,495,FSI
12082025,496,SPN
12082025,499,FSI
12082025,502,FSI
12082025,503,FSI
12082025,504,FSI
12082025,505,FSI
12082025,510,FSI
12082025,513,FSI
12082025,514,FSI
12082025,517,FSI
12082025,518,FSI
12082025,524,FSI
12082025,529,FSI
12082025,530,FSI
12082025,533,FSI
12082025,534,SPN
12082025,536,SPN
12082025,537,SPN
12082025,543,SPN
12082025,549,FSI
12082025,551,SPN
12082025,553,FSI
12082025,554,FSI
12082025,556,SPN
12082025,559,FSI
12082025,564,FSI
12082025,571,FSI
12082025,572,FSI
12082025,579,FSI
12092025,2,FSI
12092025,18,FSI
12092025,19,FSI
12092025,22,FSI
12092025,25,FSI
12092025,27,FSI
12092025,28,FSI
12092025,29,FSI
12092025,31,FSI
12092025,36,FSI
12092025,38,FSI
12092025,40,FSI
12092025,48,SPN
12092025,52,FSI
12092025,56,FSI
12092025,60,FSI
12092025,63,FSI
12092025,69,SPN
12092025,70,FSI
12092025,74,FSI
12092025,81,SPN
12092025,85,FSI
12092025,88,SPN
12092025,90,FSI
12092025,91,FSI
12092025,101,FSI
12092025,102,SPN
12092025,104,FSI
12092025,105,FSI
12092025,106,SPN
12092025,108,FSI
12092025,114,FSI
12092025,115,FSI
12092025,116,FSI
12092025,120,FSI
12092025,128,FSI
12092025,130,FSI
12092025,136,FSI
12092025,141,FSI
12092025,162,FSI
12092025,175,SPN
12092025,179,SPN
12092025,180,FSI
12092025,186,FSI
12092025,187,FSI
12092025,188,FSI
12092025,189,FSI
12092025,190,FSI
12092025,197,FSI
12092025,198,FSI
12092025,199,FSI
12092025,200,FSI
12092025,205,FSI
12092025,207,FSI
12092025,211,FSI
12092025,214,SPN
12092025,216,SPN
12092025,223,FSI
12092025,224,FSI
12092025,225,FSI
12092025,227,FSI
12092025,228,FSI
12092025,231,SPN
12092025,234,FSI
12092025,235,FSI
12092025,240,FSI
12092025,241,FSI
12092025,242,FSI
12092025,246,FSI
12092025,250,FSI
12092025,252,FSI
12092025,253,SPN
12092025,254,FSI
12092025,258,FSI
12092025,260,FSI
12092025,261,FSI
12092025,266,FSI
12092025,268,FSI
12092025,271,FSI
12092025,274,FSI
12092025,277,SPN
12092025,279,FSI
12092025,286,FSI
12092025,295,FSI
12092025,297,FSI
12092025,298,FSI
12092025,300,FSI
12092025,303,FSI
12092025,307,FSI
12092025,308,FSI
12092025,315,FSI
12092025,319,FSI
12092025,323,SPN
12092025,324,FSI
12092025,326,SPN
12092025,327,FSI
12092025,328,FSI
12092025,331,FSI
12092025,335,FSI
12092025,336,FSI
12092025,337,FSI
12092025,341,FSI
12092025,346,FSI
12092025,347,FSI
12092025,348,FSI
12092025,351,FSI
12092025,354,FSI
12092025,360,FSI
12092025,369,FSI
12092025,375,FSI
12092025,377,FSI
12092025,380,FSI
12092025,381,FSI
12092025,385,FSI
12092025,392,FSI
12092025,395,FSI
12092025,398,FSI
12092025,401,SPN
12092025,404,FSI
12092025,406,FSI
12092025,410,SPN
12092025,411,FSI
12092025,413,FSI
12092025,415,FSI
12092025,416,FSI
12092025,417,FSI
12092025,420,SPN
12092025,421,FSI
12092025,425,FSI
12092025,426,FSI
12092025,427,FSI
12092025,430,FSI
12092025,432,FSI
12092025,434,FSI
12092025,437,FSI
12092025,440,FSI
12092025,441,FSI
12092025,443,SPN
12092025,446,FSI
12092025,447,FSI
12092025,448,FSI
12092025,449,FSI
12092025,450,FSI
12092025,452,FSI
12092025,455,FSI
12092025,456,FSI
12092025,457,FSI
12092025,459,FSI
12092025,460,FSI
12092025,461,FSI
12092025,462,FSI
12092025,464,FSI
12092025,465,FSI
12092025,466,FSI
12092025,467,FSI
12092025,469,FSI
12092025,470,FSI
12092025,480,FSI
12092025,481,FSI
12092025,482,FSI
12092025,483,FSI
12092025,485,FSI
12092025,486,FSI
12092025,491,FSI
12092025,492,FSI
12092025,493,FSI
12092025,494,FSI
12092025,495,FSI
12092025,496,FSI
12092025,497,FSI
12092025,502,FSI
12092025,503,FSI
12092025,504,FSI
12092025,506,FSI
12092025,508,FSI
12092025,510,FSI
12092025,511,FSI
12092025,512,FSI
12092025,514,FSI
12092025,515,FSI
12092025,516,FSI
12092025,517,FSI
12092025,518,FSI
12092025,519,FSI
12092025,520,SPN
12092025,523,FSI
12092025,524,FSI
12092025,526,FSI
12092025,527,FSI
12092025,529,FSI
12092025,530,FSI
12092025,531,FSI
12092025,534,FSI
12092025,535,FSI
12092025,536,FSI
12092025,538,FSI
12092025,539,FSI
12092025,541,FSI
12092025,543,FSI
12092025,549,FSI
12092025,550,FSI
12092025,551,FSI
12092025,556,FSI
12092025,558,SPN
12092025,559,FSI
12092025,564,FSI
12092025,565,FSI
12092025,566,SPN
12092025,567,FSI
12092025,568,FSI
12092025,574,FSI
12092025,576,FSI
12092025,577,SPN
12092025,578,SPN
12092025,579,SPN
12092025,581,FSI
12092025,583,FSI
12092025,588,SPN
12092025,589,FSI
12092025,590,SPN
12092025,591,SPN
12092025,593,FSI
12092025,595,SPN
12092025,601,FSI
12092025,609,FSI
13082025,8,FSI
13082025,15,FSI
13082025,30,SPN
13082025,32,FSI
13082025,34,FSI
13082025,36,FSI
13082025,38,FSI
13082025,39,FSI
13082025,40,FSI
13082025,42,FSI
13082025,49,FSI
13082025,53,FSI
13082025,59,FSI
13082025,60,FSI
13082025,61,FSI
13082025,64,FSI
13082025,68,FSI
13082025,70,FSI
13082025,79,FSI
13082025,80,FSI
13082025,81,SPN
13082025,83,FSI
13082025,84,SPN
13082025,90,FSI
13082025,91,FSI
13082025,92,FSI
13082025,97,FSI
13082025,99,FSI
13082025,101,FSI
13082025,109,FSI
13082025,125,FSI
13082025,135,FSI
13082025,140,FSI
13082025,141,FSI
13082025,146,FSI
13082025,148,FSI
13082025,155,SPN
13082025,157,FSI
13082025,158,FSI
13082025,161,FSI
13082025,169,FSI
13082025,170,FSI
13082025,180,SPN
13082025,181,FSI
13082025,183,FSI
13082025,187,FSI
13082025,188,FSI
13082025,192,FSI
13082025,193,FSI
13082025,200,FSI
13082025,203,SPN
13082025,204,FSI
13082025,207,SPN
13082025,209,FSI
13082025,210,FSI
13082025,212,FSI
13082025,217,FSI
13082025,219,FSI
